"TIME","CURRENCY","CURRENCY_LABEL","STATINFO","UNIT","Value","Flag and Footnotes"
"2011","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2011","CZK","Czech koruna","Average","NAC","24.590",""
"2011","DKK","Danish krone","Average","NAC","7.4506",""
"2011","HRK","Croatian kuna","Average","NAC","7.43900",""
"2011","HUF","Hungarian forint","Average","NAC","279.37",""
"2011","PLN","Polish zloty","Average","NAC","4.1206",""
"2011","RON","Romanian leu","Average","NAC","4.2391",""
"2011","SEK","Swedish krona","Average","NAC","9.0298",""
"2011","CHF","Swiss franc","Average","NAC","1.2326",""
"2011","ISK","Icelandic krona","Average","NAC","161.42",""
"2011","NOK","Norwegian krone","Average","NAC","7.7934",""
"2011","GBP","Pound sterling","Average","NAC","0.86788",""
"2011","ALL","Albanian lek","Average","NAC","140.33",""
"2011","MKD","Denar (of North Macedonia)","Average","NAC","61.5292",""
"2011","RSD","Serbian dinar","Average","NAC","101.9502",""
"2011","TRY","Turkish lira","Average","NAC","2.3378",""
"2011","AED","UAE dirham","Average","NAC","5.15314",""
"2011","AFN","Afghan afghani","Average","NAC","65.39088",""
"2011","AMD","Armenian dram","Average","NAC","518.77000",""
"2011","ANG","Netherlands Antillean guilder","Average","NAC","251.86300",""
"2011","AOA","Angolan kwanza","Average","NAC","131.32088",""
"2011","ARS","Argentine peso","Average","NAC","5.7440",""
"2011","AUD","Australian dollar","Average","NAC","1.3484",""
"2011","AWG","Aruban guilder","Average","NAC","250.60300",""
"2011","AZN","Azerbaijan manat","Average","NAC","1.09950",""
"2011","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2011","BBD","Barbados dollar","Average","NAC","2.81092",""
"2011","BDT","Bangladeshi taka","Average","NAC","104.87463",""
"2011","BHD","Bahraini dinar","Average","NAC","0.52776",""
"2011","BIF","Burundi franc","Average","NAC","1,769.09437",""
"2011","BMD","Bermuda dollar","Average","NAC","1.39221",""
"2011","BND","Brunei dollar","Average","NAC","1.75595",""
"2011","BOB","Bolivian boliviano","Average","NAC","9.65426",""
"2011","BRL","Brazilian real","Average","NAC","2.3265",""
"2011","BSD","Bahamian dollar","Average","NAC","1.40149",""
"2011","BTN","Bhutan ngultrum","Average","NAC","65.67830",""
"2011","BWP","Botswana pula","Average","NAC","0.10468",""
"2011","BYN","Belarusian rouble","Average","NAC",":",""
"2011","BZD","Belize dollar","Average","NAC","2.80182",""
"2011","CAD","Canadian dollar","Average","NAC","1.3761",""
"2011","CDF","Congolese franc","Average","NAC","1,282.86673",""
"2011","CLP","Chilean peso","Average","NAC","672.37900",""
"2011","CNY","Chinese renminbi-yuan","Average","NAC","8.9960",""
"2011","COP","Colombian peso","Average","NAC","2,569.55000",""
"2011","CRC","Costa Rican colón","Average","NAC","709.73705",""
"2011","CUC","Cuban convertible peso","Average","NAC","1.38117",""
"2011","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2011","DJF","Djibouti franc","Average","NAC","250.59700",""
"2011","DOP","Dominican peso","Average","NAC","53.34107",""
"2011","DZD","Algerian dinar","Average","NAC","101.63030",""
"2011","EGP","Egyptian pound","Average","NAC","8.27548",""
"2011","ERN","Eritrean nakfa","Average","NAC","21.30613",""
"2011","ETB","Ethiopian birr","Average","NAC","23.92186",""
"2011","FJD","Fiji dollar","Average","NAC","0.40190",""
"2011","FKP","Falkland Islands pound","Average","NAC","0.86788",""
"2011","GEL","Georgian lari","Average","NAC","2.34640",""
"2011","GHS","Ghana cedi","Average","NAC","2.13331",""
"2011","GIP","Gibraltar pound","Average","NAC","0.86788",""
"2011","GMD","Gambian dalasi","Average","NAC","40.71900",""
"2011","GNF","Guinean franc","Average","NAC","9,621.17500",""
"2011","GTQ","Guatemalan quetzal","Average","NAC","10.90491",""
"2011","GYD","Guyana dollar","Average","NAC","287.03500",""
"2011","HKD","Hong Kong dollar","Average","NAC","10.8362",""
"2011","HNL","Honduran lempira","Average","NAC","26.57831",""
"2011","HTG","Haitian gourde","Average","NAC","56.78550",""
"2011","IDR","Indonesian rupiah","Average","NAC","12,206.51",""
"2011","ILS","Israeli shekel","Average","NAC","4.9775",""
"2011","INR","Indian rupee","Average","NAC","64.8859",""
"2011","IQD","Iraqi dinar","Average","NAC","1,635.47530",""
"2011","IRR","Iranian rial","Average","NAC","14,845.00000",""
"2011","JMD","Jamaica dollar","Average","NAC","120.07565",""
"2011","JOD","Jordanian dinar","Average","NAC","0.99244",""
"2011","JPY","Japanese yen","Average","NAC","110.96",""
"2011","KES","Kenyan shilling","Average","NAC","124.13447",""
"2011","KGS","Kyrgyzstanian som","Average","NAC","64.45490",""
"2011","KHR","Cambodian riel","Average","NAC","5,689.08300",""
"2011","KMF","Comorian franc","Average","NAC","491.96775",""
"2011","KRW","South Korean won","Average","NAC","1,541.23",""
"2011","KWD","Kuwaiti dinar","Average","NAC","0.38634",""
"2011","KYD","Cayman Islands dollar","Average","NAC","1.16000",""
"2011","KZT","Kazakhstan tenge","Average","NAC","204.25000",""
"2011","LAK","Lao kip","Average","NAC","11,218.41700",""
"2011","LBP","Lebanese pound","Average","NAC","2,100.36000",""
"2011","LKR","Sri Lankan rupee","Average","NAC","154.03854",""
"2011","LRD","Liberian dollar","Average","NAC","101.19310",""
"2011","LSL","Lesotho loti","Average","NAC","10.11367",""
"2011","LYD","Libyan dinar","Average","NAC","1.71023",""
"2011","MAD","Moroccan dirham","Average","NAC","11.26540",""
"2011","MDL","Moldovan leu","Average","NAC","16.30790",""
"2011","MGA","Malagasy ariary","Average","NAC","2,820.10000",""
"2011","MMK","Myanmar kyat","Average","NAC","7.58991",""
"2011","MNT","Mongolian tugrik","Average","NAC","1,778.36000",""
"2011","MOP","Macau pataca","Average","NAC","11.21513",""
"2011","MRU","Mauritanian ouguiya","Average","NAC",":",""
"2011","MUR","Mauritian rupee","Average","NAC","40.08227",""
"2011","MVR","Maldive rufiyaa","Average","NAC","20.59101",""
"2011","MWK","Malawian kwacha","Average","NAC","219.46263",""
"2011","MXN","Mexican peso","Average","NAC","17.2877",""
"2011","MYR","Malaysian ringgit","Average","NAC","4.2558",""
"2011","MZN","Mozambique metical","Average","NAC","40.38500",""
"2011","NAD","Namibian dollar","Average","NAC","10.11367",""
"2011","NGN","Nigerian naira","Average","NAC","211.52535",""
"2011","NIO","Nicaraguan córdoba oro","Average","NAC","31.44829",""
"2011","NPR","Nepalese rupee","Average","NAC","104.85900",""
"2011","NZD","New Zealand dollar","Average","NAC","1.7600",""
"2011","OMR","Omani rial","Average","NAC","0.53756",""
"2011","PAB","Panamanian balboa","Average","NAC","1.39200",""
"2011","PEN","Peruvian sol","Average","NAC","3.83800",""
"2011","PGK","Papua New Guinea kina","Average","NAC","0.30860",""
"2011","PHP","Philippine peso","Average","NAC","60.260",""
"2011","PKR","Pakistani rupee","Average","NAC","120.14042",""
"2011","PYG","Paraguay guarani","Average","NAC","5,838.51300",""
"2011","QAR","Qatari riyal","Average","NAC","5.08630",""
"2011","RUB","Russian rouble","Average","NAC","40.8846",""
"2011","RWF","Rwandese franc","Average","NAC","835.11206",""
"2011","SAR","Saudi riyal","Average","NAC","5.27625",""
"2011","SBD","Solomon Islands dollar","Average","NAC","0.09456",""
"2011","SCR","Seychelles rupee","Average","NAC","17.33928",""
"2011","SDG","Sudanese pound","Average","NAC","3.74650",""
"2011","SGD","Singapore dollar","Average","NAC","1.7489",""
"2011","SHP","Saint Helena pound","Average","NAC","0.86788",""
"2011","SLL","Sierra Leonean leone","Average","NAC","6,101.73100",""
"2011","SRD","Surinamese dollar","Average","NAC","4.61480",""
"2011","SSP","South Sudanese pound","Average","NAC",":",""
"2011","STN","Sao Tomé and Principe dobra","Average","NAC",":",""
"2011","SVC","Salvadorian colón","Average","NAC","12.18000",""
"2011","SYP","Syrian pound","Average","NAC","68.04600",""
"2011","SZL","Swaziland lilangeni (Eswatini)","Average","NAC","10.15634",""
"2011","THB","Thai baht","Average","NAC","42.4288",""
"2011","TJS","Tajikistani somoni","Average","NAC","6.44820",""
"2011","TMT","Turkmen manat","Average","NAC","3.96990",""
"2011","TND","Tunisian dinar","Average","NAC","1.94392",""
"2011","TOP","Tonga pa'anga","Average","NAC","0.42678",""
"2011","TTD","Trinidad and Tobago dollar","Average","NAC","8.90877",""
"2011","TWD","New Taiwan dollar","Average","NAC","40.9060",""
"2011","TZS","Tanzanian shilling","Average","NAC","2,185.24674",""
"2011","UAH","Ukraine hryvnia","Average","NAC","11.07467",""
"2011","UGX","Uganda shilling","Average","NAC","3,542.67958",""
"2011","USD","US dollar","Average","NAC","1.3920",""
"2011","UYU","Uruguayan peso","Average","NAC","26.84478",""
"2011","UZS","Uzbekistan sum","Average","NAC","2,388.94000",""
"2011","VES","Venezuelan Bolívar soberano","Average","NAC",":",""
"2011","VND","Vietnamese dong","Average","NAC","29,217.98700",""
"2011","VUV","Vanuatu vatu","Average","NAC","129.24900",""
"2011","WST","Samoan tala","Average","NAC","0.31446",""
"2011","XAF","CFA franc (BEAC)","Average","NAC","655.95700",""
"2011","XCD","East Caribbean dollar","Average","NAC","3.76195",""
"2011","XOF","CFA franc (BCEAO)","Average","NAC","655.95700",""
"2011","XPF","CFP franc (French Polynesia, New Caledonia, Wallis and Futuna)","Average","NAC","8.38000",""
"2011","YER","Yemeni rial","Average","NAC","299.41300",""
"2011","ZAR","South African rand","Average","NAC","10.0970",""
"2011","ZMW","Zambian kwacha","Average","NAC",":",""
"2011","ZWL","Zimbabwe dollar","Average","NAC",":",""
"2012","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2012","CZK","Czech koruna","Average","NAC","25.149",""
"2012","DKK","Danish krone","Average","NAC","7.4437",""
"2012","HRK","Croatian kuna","Average","NAC","7.52170",""
"2012","HUF","Hungarian forint","Average","NAC","289.25",""
"2012","PLN","Polish zloty","Average","NAC","4.1847",""
"2012","RON","Romanian leu","Average","NAC","4.4593",""
"2012","SEK","Swedish krona","Average","NAC","8.7041",""
"2012","CHF","Swiss franc","Average","NAC","1.2053",""
"2012","ISK","Icelandic krona","Average","NAC","160.73",""
"2012","NOK","Norwegian krone","Average","NAC","7.4751",""
"2012","GBP","Pound sterling","Average","NAC","0.81087",""
"2012","ALL","Albanian lek","Average","NAC","139.04",""
"2012","MKD","Denar (of North Macedonia)","Average","NAC","61.5316",""
"2012","RSD","Serbian dinar","Average","NAC","113.1277",""
"2012","TRY","Turkish lira","Average","NAC","2.3135",""
"2012","AED","UAE dirham","Average","NAC","4.74859",""
"2012","AFN","Afghan afghani","Average","NAC","65.67500",""
"2012","AMD","Armenian dram","Average","NAC","517.27000",""
"2012","ANG","Netherlands Antillean guilder","Average","NAC","232.66200",""
"2012","AOA","Angolan kwanza","Average","NAC","123.06025",""
"2012","ARS","Argentine peso","Average","NAC","5.8382",""
"2012","AUD","Australian dollar","Average","NAC","1.2407",""
"2012","AWG","Aruban guilder","Average","NAC","231.49900",""
"2012","AZN","Azerbaijan manat","Average","NAC","1.01120",""
"2012","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2012","BBD","Barbados dollar","Average","NAC","2.59165",""
"2012","BDT","Bangladeshi taka","Average","NAC","105.81918",""
"2012","BHD","Bahraini dinar","Average","NAC","0.48657",""
"2012","BIF","Burundi franc","Average","NAC","1,874.82068",""
"2012","BMD","Bermuda dollar","Average","NAC","1.28499",""
"2012","BND","Brunei dollar","Average","NAC","1.61214",""
"2012","BOB","Bolivian boliviano","Average","NAC","8.87947",""
"2012","BRL","Brazilian real","Average","NAC","2.5084",""
"2012","BSD","Bahamian dollar","Average","NAC","1.29403",""
"2012","BTN","Bhutan ngultrum","Average","NAC","69.12040",""
"2012","BWP","Botswana pula","Average","NAC","0.10178",""
"2012","BYN","Belarusian rouble","Average","NAC",":",""
"2012","BZD","Belize dollar","Average","NAC","2.58004",""
"2012","CAD","Canadian dollar","Average","NAC","1.2842",""
"2012","CDF","Congolese franc","Average","NAC","1,184.84975",""
"2012","CLP","Chilean peso","Average","NAC","625.53800",""
"2012","CNY","Chinese renminbi-yuan","Average","NAC","8.1052",""
"2012","COP","Colombian peso","Average","NAC","2,310.52500",""
"2012","CRC","Costa Rican colón","Average","NAC","650.26772",""
"2012","CUC","Cuban convertible peso","Average","NAC","1.29025",""
"2012","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2012","DJF","Djibouti franc","Average","NAC","231.08700",""
"2012","DOP","Dominican peso","Average","NAC","50.86716",""
"2012","DZD","Algerian dinar","Average","NAC","99.71970",""
"2012","EGP","Egyptian pound","Average","NAC","7.79880",""
"2012","ERN","Eritrean nakfa","Average","NAC","19.76013",""
"2012","ETB","Ethiopian birr","Average","NAC","23.11522",""
"2012","FJD","Fiji dollar","Average","NAC","0.43359",""
"2012","FKP","Falkland Islands pound","Average","NAC","0.81087",""
"2012","GEL","Georgian lari","Average","NAC","2.12680",""
"2012","GHS","Ghana cedi","Average","NAC","2.37156",""
"2012","GIP","Gibraltar pound","Average","NAC","0.81087",""
"2012","GMD","Gambian dalasi","Average","NAC","41.63100",""
"2012","GNF","Guinean franc","Average","NAC","8,878.62925",""
"2012","GTQ","Guatemalan quetzal","Average","NAC","10.13717",""
"2012","GYD","Guyana dollar","Average","NAC","265.15042",""
"2012","HKD","Hong Kong dollar","Average","NAC","9.9663",""
"2012","HNL","Honduran lempira","Average","NAC","25.35253",""
"2012","HTG","Haitian gourde","Average","NAC","54.32330",""
"2012","IDR","Indonesian rupiah","Average","NAC","12,045.73",""
"2012","ILS","Israeli shekel","Average","NAC","4.9536",""
"2012","INR","Indian rupee","Average","NAC","68.5973",""
"2012","IQD","Iraqi dinar","Average","NAC","1,501.59780",""
"2012","IRR","Iranian rial","Average","NAC","15,844.00000",""
"2012","JMD","Jamaica dollar","Average","NAC","114.66175",""
"2012","JOD","Jordanian dinar","Average","NAC","0.91510",""
"2012","JPY","Japanese yen","Average","NAC","102.49",""
"2012","KES","Kenyan shilling","Average","NAC","109.38276",""
"2012","KGS","Kyrgyzstanian som","Average","NAC","60.44580",""
"2012","KHR","Cambodian riel","Average","NAC","5,201.20800",""
"2012","KMF","Comorian franc","Average","NAC","491.96775",""
"2012","KRW","South Korean won","Average","NAC","1,447.69",""
"2012","KWD","Kuwaiti dinar","Average","NAC","0.36165",""
"2012","KYD","Cayman Islands dollar","Average","NAC","1.07070",""
"2012","KZT","Kazakhstan tenge","Average","NAC","191.85000",""
"2012","LAK","Lao kip","Average","NAC","10,316.45800",""
"2012","LBP","Lebanese pound","Average","NAC","1,941.40000",""
"2012","LKR","Sri Lankan rupee","Average","NAC","164.59875",""
"2012","LRD","Liberian dollar","Average","NAC","95.24898",""
"2012","LSL","Lesotho loti","Average","NAC","10.58833",""
"2012","LYD","Libyan dinar","Average","NAC","1.62588",""
"2012","MAD","Moroccan dirham","Average","NAC","11.10350",""
"2012","MDL","Moldovan leu","Average","NAC","15.57120",""
"2012","MGA","Malagasy ariary","Average","NAC","2,824.67000",""
"2012","MMK","Myanmar kyat","Average","NAC",":",""
"2012","MNT","Mongolian tugrik","Average","NAC","1,756.31000",""
"2012","MOP","Macau pataca","Average","NAC","10.31256",""
"2012","MRU","Mauritanian ouguiya","Average","NAC",":",""
"2012","MUR","Mauritian rupee","Average","NAC","38.75694",""
"2012","MVR","Maldive rufiyaa","Average","NAC","19.90514",""
"2012","MWK","Malawian kwacha","Average","NAC","325.82985",""
"2012","MXN","Mexican peso","Average","NAC","16.9029",""
"2012","MYR","Malaysian ringgit","Average","NAC","3.9672",""
"2012","MZN","Mozambique metical","Average","NAC","36.63600",""
"2012","NAD","Namibian dollar","Average","NAC","10.56911",""
"2012","NGN","Nigerian naira","Average","NAC","200.17573",""
"2012","NIO","Nicaraguan córdoba oro","Average","NAC","30.50671",""
"2012","NPR","Nepalese rupee","Average","NAC","110.52600",""
"2012","NZD","New Zealand dollar","Average","NAC","1.5867",""
"2012","OMR","Omani rial","Average","NAC","0.49702",""
"2012","PAB","Panamanian balboa","Average","NAC","1.28480",""
"2012","PEN","Peruvian sol","Average","NAC","3.45450",""
"2012","PGK","Papua New Guinea kina","Average","NAC","0.37516",""
"2012","PHP","Philippine peso","Average","NAC","54.246",""
"2012","PKR","Pakistani rupee","Average","NAC","120.08083",""
"2012","PYG","Paraguay guarani","Average","NAC","5,688.55600",""
"2012","QAR","Qatari riyal","Average","NAC","4.70463",""
"2012","RUB","Russian rouble","Average","NAC","39.9262",""
"2012","RWF","Rwandese franc","Average","NAC","790.48309",""
"2012","SAR","Saudi riyal","Average","NAC","4.88035",""
"2012","SBD","Solomon Islands dollar","Average","NAC","0.10647",""
"2012","SCR","Seychelles rupee","Average","NAC","17.68361",""
"2012","SDG","Sudanese pound","Average","NAC","4.74351",""
"2012","SGD","Singapore dollar","Average","NAC","1.6055",""
"2012","SHP","Saint Helena pound","Average","NAC","0.81087",""
"2012","SLL","Sierra Leonean leone","Average","NAC","5,615.27000",""
"2012","SRD","Surinamese dollar","Average","NAC","4.25500",""
"2012","SSP","South Sudanese pound","Average","NAC","3.81484",""
"2012","STN","Sao Tomé and Principe dobra","Average","NAC",":",""
"2012","SVC","Salvadorian colón","Average","NAC","11.24200",""
"2012","SYP","Syrian pound","Average","NAC","84.45100",""
"2012","SZL","Swaziland lilangeni (Eswatini)","Average","NAC","10.59208",""
"2012","THB","Thai baht","Average","NAC","39.9276",""
"2012","TJS","Tajikistani somoni","Average","NAC","6.13780",""
"2012","TMT","Turkmen manat","Average","NAC","3.66280",""
"2012","TND","Tunisian dinar","Average","NAC","2.00206",""
"2012","TOP","Tonga pa'anga","Average","NAC","0.45955",""
"2012","TTD","Trinidad and Tobago dollar","Average","NAC","8.20043",""
"2012","TWD","New Taiwan dollar","Average","NAC","37.9970",""
"2012","TZS","Tanzanian shilling","Average","NAC","2,031.75052",""
"2012","UAH","Ukraine hryvnia","Average","NAC","10.27177",""
"2012","UGX","Uganda shilling","Average","NAC","3,242.85792",""
"2012","USD","US dollar","Average","NAC","1.2848",""
"2012","UYU","Uruguayan peso","Average","NAC","26.09404",""
"2012","UZS","Uzbekistan sum","Average","NAC","2,436.92000",""
"2012","VES","Venezuelan Bolívar soberano","Average","NAC",":",""
"2012","VND","Vietnamese dong","Average","NAC","26,986.36500",""
"2012","VUV","Vanuatu vatu","Average","NAC","120.33400",""
"2012","WST","Samoan tala","Average","NAC","0.34143",""
"2012","XAF","CFA franc (BEAC)","Average","NAC","655.95700",""
"2012","XCD","East Caribbean dollar","Average","NAC","3.47224",""
"2012","XOF","CFA franc (BCEAO)","Average","NAC","655.95700",""
"2012","XPF","CFP franc (French Polynesia, New Caledonia, Wallis and Futuna)","Average","NAC","8.38000",""
"2012","YER","Yemeni rial","Average","NAC","277.11600",""
"2012","ZAR","South African rand","Average","NAC","10.5511",""
"2012","ZMW","Zambian kwacha","Average","NAC",":",""
"2012","ZWL","Zimbabwe dollar","Average","NAC",":",""
"2013","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2013","CZK","Czech koruna","Average","NAC","25.980",""
"2013","DKK","Danish krone","Average","NAC","7.4579",""
"2013","HRK","Croatian kuna","Average","NAC","7.57860",""
"2013","HUF","Hungarian forint","Average","NAC","296.87",""
"2013","PLN","Polish zloty","Average","NAC","4.1975",""
"2013","RON","Romanian leu","Average","NAC","4.4190",""
"2013","SEK","Swedish krona","Average","NAC","8.6515",""
"2013","CHF","Swiss franc","Average","NAC","1.2311",""
"2013","ISK","Icelandic krona","Average","NAC","162.38",""
"2013","NOK","Norwegian krone","Average","NAC","7.8067",""
"2013","GBP","Pound sterling","Average","NAC","0.84926",""
"2013","ALL","Albanian lek","Average","NAC","140.26",""
"2013","MKD","Denar (of North Macedonia)","Average","NAC","61.5850",""
"2013","RSD","Serbian dinar","Average","NAC","113.1369",""
"2013","TRY","Turkish lira","Average","NAC","2.5335",""
"2013","AED","UAE dirham","Average","NAC","4.89452",""
"2013","AFN","Afghan afghani","Average","NAC","73.57333",""
"2013","AMD","Armenian dram","Average","NAC","544.27000",""
"2013","ANG","Netherlands Antillean guilder","Average","NAC","239.47700",""
"2013","AOA","Angolan kwanza","Average","NAC","128.40417",""
"2013","ARS","Argentine peso","Average","NAC","7.2743",""
"2013","AUD","Australian dollar","Average","NAC","1.3777",""
"2013","AWG","Aruban guilder","Average","NAC","238.27900",""
"2013","AZN","Azerbaijan manat","Average","NAC","1.04400",""
"2013","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2013","BBD","Barbados dollar","Average","NAC","2.67559",""
"2013","BDT","Bangladeshi taka","Average","NAC","103.85798",""
"2013","BHD","Bahraini dinar","Average","NAC","0.50208",""
"2013","BIF","Burundi franc","Average","NAC","2,080.56794",""
"2013","BMD","Bermuda dollar","Average","NAC","1.32830",""
"2013","BND","Brunei dollar","Average","NAC","1.67131",""
"2013","BOB","Bolivian boliviano","Average","NAC","9.17813",""
"2013","BRL","Brazilian real","Average","NAC","2.8687",""
"2013","BSD","Bahamian dollar","Average","NAC","1.33155",""
"2013","BTN","Bhutan ngultrum","Average","NAC","78.39040",""
"2013","BWP","Botswana pula","Average","NAC","0.08900",""
"2013","BYN","Belarusian rouble","Average","NAC",":",""
"2013","BZD","Belize dollar","Average","NAC","2.66027",""
"2013","CAD","Canadian dollar","Average","NAC","1.3684",""
"2013","CDF","Congolese franc","Average","NAC","1,223.64726",""
"2013","CLP","Chilean peso","Average","NAC","657.59600",""
"2013","CNY","Chinese renminbi-yuan","Average","NAC","8.1646",""
"2013","COP","Colombian peso","Average","NAC","2,482.88700",""
"2013","CRC","Costa Rican colón","Average","NAC","665.44643",""
"2013","CUC","Cuban convertible peso","Average","NAC","1.33174",""
"2013","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2013","DJF","Djibouti franc","Average","NAC","238.11700",""
"2013","DOP","Dominican peso","Average","NAC","55.70468",""
"2013","DZD","Algerian dinar","Average","NAC","105.70580",""
"2013","EGP","Egyptian pound","Average","NAC","9.13239",""
"2013","ERN","Eritrean nakfa","Average","NAC","20.35513",""
"2013","ETB","Ethiopian birr","Average","NAC","25.10899",""
"2013","FJD","Fiji dollar","Average","NAC","0.40621",""
"2013","FKP","Falkland Islands pound","Average","NAC","0.84926",""
"2013","GEL","Georgian lari","Average","NAC","2.20680",""
"2013","GHS","Ghana cedi","Average","NAC","2.65826",""
"2013","GIP","Gibraltar pound","Average","NAC","0.84926",""
"2013","GMD","Gambian dalasi","Average","NAC","45.85600",""
"2013","GNF","Guinean franc","Average","NAC","9,044.18321",""
"2013","GTQ","Guatemalan quetzal","Average","NAC","10.45431",""
"2013","GYD","Guyana dollar","Average","NAC","274.26708",""
"2013","HKD","Hong Kong dollar","Average","NAC","10.3016",""
"2013","HNL","Honduran lempira","Average","NAC","27.21901",""
"2013","HTG","Haitian gourde","Average","NAC","57.91990",""
"2013","IDR","Indonesian rupiah","Average","NAC","13,857.50",""
"2013","ILS","Israeli shekel","Average","NAC","4.7948",""
"2013","INR","Indian rupee","Average","NAC","77.9300",""
"2013","IQD","Iraqi dinar","Average","NAC","1,552.74310",""
"2013","IRR","Iranian rial","Average","NAC","24,794.00000",""
"2013","JMD","Jamaica dollar","Average","NAC","134.39736",""
"2013","JOD","Jordanian dinar","Average","NAC","0.94375",""
"2013","JPY","Japanese yen","Average","NAC","129.66",""
"2013","KES","Kenyan shilling","Average","NAC","114.85670",""
"2013","KGS","Kyrgyzstanian som","Average","NAC","64.41900",""
"2013","KHR","Cambodian riel","Average","NAC","5,393.04200",""
"2013","KMF","Comorian franc","Average","NAC","491.96775",""
